experiment_id,cohort,method_id,seed,evaluation_mode,horizon_hours,feature_group,rmse,mae,observed_cells,lineage,component_definition
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,16,overall,1.0320056451345003,0.7361252498312699,98505,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,20,overall,1.0619471379099343,0.7578030256471663,92864,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,24,overall,1.0942654501419498,0.7909312677484037,86285,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,28,overall,1.1135002530145717,0.8158296060901405,81446,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,32,overall,1.1446261616706987,0.841305121991574,77323,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,36,overall,1.1811986297890893,0.8796485223345193,69815,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,40,overall,1.2147435426725963,0.9094582095498044,64774,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3408,logged_action_recursive,44,overall,1.2732894125121728,0.9584272558727688,27047,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,4,overall,0.909880790790002,0.6136677513910651,128445,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,8,overall,0.9452718593491468,0.645040031175136,121022,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,12,overall,0.996240768915115,0.6977606726604989,107236,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,16,overall,1.0345056977154603,0.7352920525457597,98505,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,20,overall,1.0630907521811803,0.7545688715367417,92864,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,24,overall,1.0928392714341302,0.784637837734193,86285,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,28,overall,1.108525126212706,0.8066974279434684,81446,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,32,overall,1.1331346296864089,0.8257554034350835,77323,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,36,overall,1.1608549856149566,0.8556694615594636,69815,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,40,overall,1.1842950859919448,0.876836772843561,64774,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3411,logged_action_recursive,44,overall,1.2309196295646443,0.9187496358174636,27047,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,4,overall,0.9107578940175336,0.6143273250592298,128445,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,8,overall,0.9437410069687132,0.6444226057793981,121022,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,12,overall,0.9919310461719162,0.6959976632366682,107236,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,16,overall,1.027662069835894,0.7319462334132718,98505,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,20,overall,1.057581957894697,0.7534561197529248,92864,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,24,overall,1.09218800984435,0.7873061445887698,86285,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,28,overall,1.1143037692446984,0.8155556911890328,81446,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,32,overall,1.1506635332811006,0.8433238935342426,77323,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,36,overall,1.1929403281160176,0.8851276427378829,69815,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,40,overall,1.2368962016844358,0.9233155065088268,64774,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,dreamer_v3_categorical_rssm,3414,logged_action_recursive,44,overall,1.3186021171997502,0.9915938238710772,27047,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,4,overall,0.8154828475163608,0.5595788529428228,128445,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,8,overall,0.83458856744936,0.5819935864344398,121022,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,12,overall,0.8646424481259101,0.6192646193436393,107236,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,16,overall,0.8826114420160234,0.6400762571286366,98505,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,20,overall,0.8985026602774322,0.6522185092199676,92864,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,24,overall,0.9257022048540964,0.6766493694191913,86285,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,28,overall,0.9347811824303992,0.6900513729570105,81446,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,32,overall,0.9486994904312172,0.7002432431459397,77323,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,36,overall,0.9694464579994504,0.7217016541329567,69815,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,40,overall,0.9863708327486672,0.737524862437378,64774,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,logged_action_recursive,44,overall,0.9995726666712844,0.7441836919410747,27047,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,4,overall,0.8842795785296188,0.5674072074999328,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,8,overall,0.9339657173148416,0.6066066718410493,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,12,overall,0.9794909685763415,0.6435176693230139,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,16,overall,0.9912985533159628,0.6680176759404514,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,20,overall,1.0024638415527338,0.6746443879732004,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,24,overall,1.001937745158555,0.6790355750118612,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,28,overall,1.0363143091520397,0.7140020745285287,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,32,overall,1.0377890858967342,0.7153988793841315,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,36,overall,1.056536586171816,0.73398968898813,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,40,overall,1.0918232609998084,0.7544316929946434,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,persistence_locf,3408,logged_action_recursive,44,overall,1.0294088614221537,0.7173495060130411,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,4,overall,0.7879566123794478,0.5234826049067248,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,8,overall,0.8074375016643,0.5557988442746,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,12,overall,0.8416043741848351,0.5921338125918146,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,16,overall,0.8479409984050877,0.6202042733861016,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,20,overall,0.8752140903757164,0.6461838186972029,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,24,overall,0.8882059427024035,0.6594282081282024,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,28,overall,0.902962707945447,0.6845345484218159,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,32,overall,0.922398259670672,0.6993759452587853,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,36,overall,0.9562226168563588,0.7282942062136273,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,40,overall,0.9901590455146076,0.7502414972523784,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3408,logged_action_recursive,44,overall,0.9829367258718292,0.7458819576686265,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,4,overall,0.7886076979934493,0.524407861200984,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,8,overall,0.814314034929795,0.5612834357526534,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,12,overall,0.852998406380378,0.6035086544544896,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,16,overall,0.8648564284094049,0.6356122721759737,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,20,overall,0.8993176279526807,0.6654634787867861,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,24,overall,0.914418198681908,0.6797850294572612,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,28,overall,0.9354649940633124,0.7118849413893628,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,32,overall,0.953249831208552,0.7263012353193748,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,36,overall,0.9780715388016364,0.7516200323125932,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,40,overall,1.0176310287522317,0.7740163484298868,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3411,logged_action_recursive,44,overall,0.995856606342748,0.7653061994497774,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,4,overall,0.7872003353086876,0.5232116955998632,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,8,overall,0.809201235828355,0.5543867603281953,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,12,overall,0.8472977775102977,0.5908020404671332,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,16,overall,0.8579373619513323,0.6200949835641698,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,20,overall,0.8909127931806423,0.6470276715547221,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,24,overall,0.9107424714126482,0.6602928858418838,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,28,overall,0.9362672035241076,0.6967082210859473,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,32,overall,0.9587104102311994,0.7128107968993067,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,36,overall,0.9912301197316468,0.7421322291318553,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,40,overall,1.0343875883830718,0.769066542115043,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,hgb_residual,3414,logged_action_recursive,44,overall,1.010805989856676,0.7593320334047002,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,4,overall,0.7949576291005847,0.5316796598208031,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,8,overall,0.8300538025214392,0.5683224146735786,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,12,overall,0.8734311769039482,0.6079953833636111,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,16,overall,0.8897565174468854,0.6406047874403518,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,20,overall,0.9102868801680446,0.6553203458078557,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,24,overall,0.9279411924535386,0.671043757609865,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,28,overall,0.9615876835636584,0.7127873605172703,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,32,overall,0.9748304336607064,0.7264388913295077,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,36,overall,1.0127300009738234,0.7587790143761701,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,40,overall,1.0627292019456074,0.79570005575233,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3408,logged_action_recursive,44,overall,1.0372242741640998,0.781458276696357,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,4,overall,0.7910949173796987,0.5296884030155743,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,8,overall,0.8253481891338311,0.5636998465189187,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,12,overall,0.8711838320767197,0.6053607880457672,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,16,overall,0.8914675602617045,0.6422433239810581,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,20,overall,0.9254887056485426,0.6663904577927958,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,24,overall,0.9559365696759462,0.6892034150640071,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,28,overall,0.9951385604037822,0.7347724203403124,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,32,overall,1.0249378667601454,0.7568867165149108,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,36,overall,1.0656732149568102,0.7919633924835936,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,40,overall,1.1236557116487378,0.8288461963123173,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3411,logged_action_recursive,44,overall,1.1069921577105182,0.8184835934680744,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,4,overall,0.791735694970874,0.5309173188260035,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,8,overall,0.82299585388491,0.5628419172199992,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,12,overall,0.8614699504599587,0.5985178282195434,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,16,overall,0.8797598000825669,0.6356121706482892,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,20,overall,0.913142181060912,0.6633775720441283,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,24,overall,0.9432975460674926,0.6903247676620538,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,28,overall,0.9896603506027994,0.7438396479012194,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,32,overall,1.0292156239071872,0.7786105771727485,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,36,overall,1.090289775325163,0.829832544057449,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,40,overall,1.1655004723715494,0.8851287154161792,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,grud_world_model,3414,logged_action_recursive,44,overall,1.1903935939502792,0.9104634760400978,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,4,overall,0.7923489620730605,0.5250706890744743,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,8,overall,0.8580374034320642,0.582183819510694,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,12,overall,0.9955207067527,0.7027556250908928,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,16,overall,1.1634063267983472,0.8584288502934417,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,20,overall,1.3460964307348842,0.9905116679504729,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,24,overall,1.5629836675237638,1.1527730433811172,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,28,overall,1.8558439547521788,1.3944519433692746,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,32,overall,2.088233970513445,1.5600373932453102,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,36,overall,2.337974453012543,1.7458549924033246,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,40,overall,2.652231130399962,1.980633556506432,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3408,logged_action_recursive,44,overall,2.802154073641763,2.063972740673113,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,4,overall,0.7922735708450791,0.5249307660759154,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,8,overall,0.8542673821345848,0.5816362121902907,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,12,overall,0.992769410708092,0.7051711250345023,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,16,overall,1.1626453030852395,0.8745179009796267,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,20,overall,1.3440388449552063,1.0153088907900634,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,24,overall,1.5653252536148374,1.1887724094254066,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,28,overall,1.8795746928671704,1.470691377316069,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,32,overall,2.1045829230574933,1.6354740778161054,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,36,overall,2.374774293878948,1.8535396213569737,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,40,overall,2.7013690654313405,2.129479211594476,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3411,logged_action_recursive,44,overall,2.8378637464770966,2.1897205183277557,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,4,overall,0.791602692573524,0.5242708545814774,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,8,overall,0.8441657324595073,0.570826959693276,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,12,overall,0.9521565870823688,0.6700503775319495,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,16,overall,1.0724340813083053,0.7967576657823613,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,20,overall,1.2222935153715713,0.9281224660255554,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,24,overall,1.3966586360862163,1.0865268251971367,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,28,overall,1.6089729160637969,1.290802502100723,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,32,overall,1.8019191352905148,1.460521613083176,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,36,overall,2.007425537149759,1.6390709700800226,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,40,overall,2.257475922221517,1.859426263964488,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,transformer_world_model,3414,logged_action_recursive,44,overall,2.421508400898737,1.997987360119677,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,4,overall,0.8560104262130216,0.5578902545296467,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,8,overall,0.8966829169751945,0.5926594676475375,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,12,overall,0.9375296207917944,0.6272440520372475,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,16,overall,0.9440755538636798,0.65092149694766,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,20,overall,0.9634033283610632,0.6616961351425845,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,24,overall,0.9657912437574988,0.669094413129366,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,28,overall,0.9967459311868974,0.70464948802315,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,32,overall,1.0040107138850871,0.7170250862219647,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,36,overall,1.027509205969771,0.7417918580217462,35645,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,40,overall,1.0676705755434757,0.7687025216433898,32257,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3408,logged_action_recursive,44,overall,1.034016310092148,0.7546192097289964,26924,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,4,overall,0.8585132192159461,0.5601143447544258,53736,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,8,overall,0.9015763275502928,0.5968542725324872,52024,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,12,overall,0.9464419337538248,0.6340179757186246,48463,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,16,overall,0.9543416519114306,0.6594945390506938,43596,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,20,overall,0.9767716120051424,0.6737443430990583,46112,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,24,overall,0.979666093376522,0.6824390935946844,45126,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,28,overall,1.0121270980372752,0.7198140105462754,38646,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,32,overall,1.021536734519369,0.7336581147584962,37961,KDD097/KDD098R unchanged,P next-state dynamics
KDD098R,aki,dreamer_v3_categorical_rssm,3411,logged_action_recursive,36,overall,1.047768824987805,0.7583161460061212,35645,KDD097/KDD098R unchanged,P next-state dynamics
